"Y","W","U","Z","X1","X2"
0.229371248474651,-0.316274703288772,-0.93296249684737,-1.09556507562634,-0.50873550336113,-0.111252724484171
2.9424681503041,0.270658897591486,1.50558178535976,0.695256621351413,0.715109169092337,0.407640093843067
7.65848551081286,1.09181906249411,0.560321781655574,0.200509406943044,0.493296592840627,0.65833770404944
5.87684629604846,-0.50832772975406,-0.65309315167594,1.10164894359418,-1.36834257124006,0.809224796269197
8.06078199413948,1.61183034001689,0.278896232705431,1.48177007263039,1.01738196300578,0.875013139040412
7.06250953333894,0.748713999380091,0.655883881681355,1.53561834211775,0.459772987956905,0.113030952567105
0.0600207328045547,-0.593309068702349,-1.22622379462347,-1.21973471438031,-0.403591294146932,0.294959249544391
9.21275002800521,1.46446914911144,2.08188834819537,1.10416350753678,1.15648244773734,1.43397445309112
1.59524351834704,0.380820847488529,0.978010131467314,-0.263560877416194,0.449101266134981,0.595712829664138
8.40522600966934,2.40866302494732,1.75253525456329,0.186389370402693,0.641559009681115,-1.61509315125975
6.83822988196104,0.789134588120474,1.46657857289248,1.09849882302526,0.456546789449977,1.20875316761161
1.25783433468646,0.69916333441115,-0.54394622995788,0.867908845591695,-0.0754809691045966,-0.399868354534416
8.07403865163164,0.0846079777475754,1.22464814081689,2.38121338190531,0.595827196132639,0.406320178894865
-5.0931913716062,-1.28082055572524,-0.286498077973481,0.449444406933993,-0.382335342067501,0.072503657109049
4.63302383628065,0.754299939194508,1.31361620242746,-0.209347161456057,0.516180940377762,-0.801163239531782
-0.742338998380452,-0.599932811054818,-1.37930317334371,-1.44695914381395,0.390473189016607,-0.837402572901534
7.36044447846726,2.18085681707789,1.19392117168974,0.779540442838406,0.105406339545761,2.02510114572282
-1.15750693787441,-1.33491006586214,-1.70472915982732,-0.578711824774665,-2.31645046587932,-0.621853868332928
-0.359835219101704,0.415127422400108,-0.703095425797406,-0.0833059052620005,-1.14631655830903,-1.00570142554033
0.00973625300160275,-0.685875453901675,1.74080671805692,0.521841459366153,-0.423030405138404,-0.539726313342051
5.28284341122561,1.15788803673826,0.930922571742752,0.111318506385241,0.415404247731526,-1.40108868247973
5.19799614297536,0.340727286364498,1.29675151465018,-0.184810246264593,0.467639671804435,-0.732471980634959
0.725152659321109,-0.29642735162666,-1.24412167346586,0.298293758158195,-0.350825110063145,-0.580920366641901
-1.94916808702412,-2.06930765757303,-0.233854580108669,-0.600367725251995,-2.16973895315228,-0.629094655777348
2.31703158924474,0.039641090871144,0.531002941765846,0.997049473967616,-0.196492343311656,1.72764667543489
-1.8343126282854,-0.351370535426005,-1.05468977500299,-0.387667169355388,-0.306014858647219,-0.891369892105533
5.59328916815487,0.293917321297088,0.729567203440916,0.562931757555702,-1.23152858988498,-0.883016699226673
5.24627852002844,0.771772654648492,1.27262039718088,0.565691876959041,1.16026185134594,0.281202252843331
-8.91735195647815,-1.89554289982753,-2.05472447886621,-3.28962108703637,-1.26341391519958,-1.04013549580843
2.99451229356638,-0.141654142863523,-0.420654199420036,0.372734107530656,-1.16091492139333,0.639468574386308
11.3382735679055,2.20540277933037,1.5641854037594,0.272350978473889,0.613571608287978,1.71902224649781
-0.639908047141496,-0.861462785315702,-0.893132010753536,-0.655889065395444,-0.442462313752866,-1.42997354990494
0.635912194166148,0.023779734569824,-0.877483530552525,-0.625001583130111,-0.210165187346664,-0.915795298767553
-1.90575636908421,-0.704631622054492,0.106672574524987,2.29941027581476,-0.223086868751796,-0.0342302393360622
5.84133278970803,0.713767363188001,1.56487908288283,0.0103249645254807,1.16298573698269,-0.102877895485925
4.17549134730072,0.235820229843636,0.366197331616769,0.479768820485308,-0.342340334799617,0.219234557265204
-2.5763624116563,-0.807459715423004,0.36889439501695,-1.28152168057554,-0.132049200992726,-0.984556493081574
3.32449200190537,0.689185016072562,0.438534842709387,1.10253411296021,0.160538138430925,0.459874919556355
10.9113352856936,0.653233563341355,0.727827472652977,0.430985663635722,0.482699902638068,1.50784722675954
1.06255478742709,0.220970838400563,-0.960594966437008,-0.725287362548339,-0.89417666619215,-0.557081534057911
-2.48836396702926,-0.546768036216704,-0.790821301970572,-1.53066298759976,-0.821615627487019,0.135352635567347
6.39056533582781,0.556204002931462,0.793177075143401,0.112284257288734,1.5038788278753,0.566430081348231
-3.25683593860107,-1.05918508780909,-1.53798669153621,0.871554624854911,-1.48059428398445,-0.341874295201266
10.1367873802901,2.13260825612751,1.71083605327063,0.309588471342448,-0.0663793704104848,1.82030407797094
1.78274522270745,-0.416165378054365,-1.47335221757608,-0.551308643195014,-0.475203167459897,0.729078358597848
-0.729893582311879,-0.304059409462286,-0.475889913775642,-0.84856142409942,-0.548254954337386,-1.13727883109843
3.49638052969381,0.528822356947603,-0.177852114448146,0.350364677821854,-0.75650369264669,-0.920988049293514
8.18289286319542,1.00238114717935,1.53959292730791,0.291643057341406,1.24734926564432,0.369574784064949
-6.74649839011124,-1.90940136486939,-1.67359360946581,-1.21938997695641,1.00923083761944,-0.348997821999607
7.02919720450277,1.1340729840248,1.35080666828339,1.07337946751532,0.376354292342255,0.183191771256587
10.1594117649955,3.14409860031813,1.39363573577608,1.33151898649062,-0.252566552528427,2.19050022525537
-3.40670264561786,-1.09250485197295,-3.07635084606467,-3.64351979079989,-0.0691613043043924,0.441177980250335
1.39168337721921,-0.855088584452698,0.217351507885937,0.178528157588652,-1.08463066144702,0.0967633901550029
3.80935348671672,0.940995243187072,0.913401080443872,-0.43706774818612,0.275979617033702,0.364989670347888
8.34130741946583,1.19406722462933,0.986494199294938,-0.871473898182138,1.63588566700478,1.28316561566322
2.67564327596689,-0.160684996657409,-1.1519742500526,-2.3793544566129,-0.265300401634913,0.303997959590783
1.63431391060251,-0.174010702085185,-0.0590898240171008,-1.322453290015,1.78794177892138,-0.435222843826343
-2.12980423858869,-0.737215588448412,-0.34552977285741,-1.41902646545946,-1.11390134960506,-1.32129923698027
-1.60068463205245,-1.10592579877376,-0.136919966596483,-0.402819762857896,-0.0892946953320636,-0.999696563167624
1.72547708608263,0.794483417272632,-0.116002440183346,0.237853597565142,-0.765237404304986,0.386452934813436
3.94156152233312,0.778705322660716,-0.357047229375296,-0.116230667958427,0.129633676331835,-1.34332203037814
4.77551698543444,-0.0726519878091669,0.0760112750587928,0.378574488157855,0.627730853518531,-0.508489628894103
-7.51421253608346,-2.50214106965462,-2.60714090692908,-1.71650741920927,-0.985885157753766,-0.639472467487293
5.72854964096315,1.60955088892052,0.862996200740115,1.33012202918286,-0.0276939498750174,0.561569908148938
3.78736504920784,0.538214832391261,0.507822737497616,1.90916106684014,0.408144996528181,-1.72634552317164
0.250725530930136,-1.31897943417937,0.542074062752763,-0.712694400928974,1.97240854690205,0.897000969627659
2.61540746881697,-0.327846220280246,0.1370822736678,-1.11417253339297,0.553338377160436,-0.249589068716085
11.1995170421336,1.44776222740324,1.39526901135468,0.681776225773362,1.73860023844558,0.930608230237253
1.51807657520539,0.602142478336653,-0.706691803760675,-1.09679406843503,0.175025729931293,-0.619230413974903
5.43757657974631,-0.455478947383837,-0.351110454994005,-0.339153161664973,1.07786579130932,0.90338731296049
