"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20"
-0.279537765571001,-0.403211435957289,-0.441577380521868,-0.419146451416554,-0.372476985160224,-0.331820884052142,-0.307220336786698,-0.285042585399095,-0.236330678898096,-0.133166622787901,0.034303600686075,0.24793199424217,0.463535162663134,0.624552471814416,0.682174943331148,0.613859679341893,0.43264616801535,0.183366246600099,-0.0728391401434167,-0.279537765571001
0.834369024813713,0.954497682753276,0.865670213419572,0.650208364028633,0.417999852039863,0.258095152034611,0.202115101073385,0.214796795213467,0.215244185104025,0.119230266855011,-0.116175934530488,-0.465464504428786,-0.837449033672189,-1.10764070432906,-1.16723826541401,-0.968454185347668,-0.547122485295918,-0.0127880718153477,0.490106547497907,0.834369024813713
0.901198600654334,0.974491664866652,0.882128815088143,0.675491855026377,0.426224416509924,0.197698047657076,0.0228114085210663,-0.103005190335105,-0.211375182706453,-0.338462861916092,-0.500850763087062,-0.680941637419587,-0.82886538714798,-0.880684315185467,-0.785525422098912,-0.530179280063416,-0.150450887708208,0.276150738189717,0.65414538115499,0.901198600654334
1.04325495422341,0.505761336213377,-0.14441032729502,-0.796935363276325,-1.33364209004911,-1.66133253326988,-1.73665783983237,-1.57412144673364,-1.23494868286937,-0.802060051199812,-0.351616481445923,0.0675694762573364,0.439323248572901,0.769525417104129,1.06600544196757,1.31930121486334,1.49412569956715,1.53649647784521,1.39436154935702,1.04325495422341
-0.201957448534534,0.308064778901587,1.05101660028306,1.76291905726312,2.14822073478521,2.00393118798142,1.30961482242435,0.244817488683351,-0.874377873957437,-1.71424088349131,-2.0491520182112,-1.84281845998852,-1.25220698425849,-0.553767707056968,-0.0238829876110775,0.175720043785846,0.0594829072283836,-0.19876127039558,-0.352621987831206,-0.201957448534534
0.34968364276924,0.442946893424213,0.429690518578261,0.351666301559509,0.26532168606489,0.21544355205855,0.215363316247496,0.242169575263363,0.248856752171096,0.188016983563993,0.0366646904141622,-0.188798757842814,-0.434362386179687,-0.626732361127365,-0.700961708143839,-0.6260864275294,-0.418146764696736,-0.13510630973063,0.144370803135695,0.34968364276924
0.419204402277862,0.245978547951149,0.015373770684377,-0.22645439350727,-0.428103643359474,-0.549120977819369,-0.572230875361217,-0.506962312731225,-0.383541484508336,-0.239852125879234,-0.106994238477263,0.000634964095046375,0.0869012177555966,0.166965408738695,0.255304672699283,0.354379372394195,0.449291811249536,0.511155577876218,0.508070305921429,0.419204402277862
2.78845157777943,2.80065976695896,2.17443802855166,1.2083907600731,0.281887231782275,-0.301888020047613,-0.434307594233354,-0.232204516600575,0.0301106832666268,0.0570216620743231,-0.323679847230053,-1.07073892892081,-1.93390809474888,-2.55245915099857,-2.60695296774647,-1.96030155299922,-0.727945915816297,0.753785585746179,2.04964129310927,2.78845157777943
0.422133847050112,0.572280201371255,0.703333711695848,0.771522443440135,0.734255899981229,0.569585373591137,0.289541688556297,-0.0587167429314415,-0.405103924949464,-0.677842438780397,-0.825681716568489,-0.832601078602651,-0.719545822549609,-0.533008232430564,-0.325549341648431,-0.136461873668653,0.0195773927332056,0.151646297805585,0.280634315904895,0.422133847050112
-1.25972185473828,-1.03883119354533,-0.793243236578578,-0.489031551410997,-0.0870941816369699,0.422216600475961,0.995611727571848,1.53653680227095,1.92015004650549,2.03477882758826,1.82358454290951,1.30945337023114,0.592516195210604,-0.179433529510549,-0.856518920317869,-1.33094913083826,-1.56321494487567,-1.58135063595205,-1.45545893335921,-1.25972185473828
1.34171989134902,1.39642951519174,1.26693433339156,0.989918861979311,0.622367195979702,0.224016174344034,-0.157513156442874,-0.493754160744022,-0.773048523724202,-0.991359998260773,-1.14165026176778,-1.20763303220053,-1.16553893942282,-0.993699900739457,-0.685958727051622,-0.262785962233408,0.225507526207508,0.706100649355896,1.09994851478872,1.34171989134902
-1.11707962594682,-0.968691482799647,-0.537978646124511,0.00620308915071743,0.459435337948213,0.665227148151252,0.577255807393809,0.274517151190052,-0.0765286326017511,-0.296359874259576,-0.271512355892049,-0.00467869166326212,0.385583458732115,0.715502723745936,0.815673474804765,0.605777880994922,0.132583363312994,-0.445255904544151,-0.919674221593011,-1.11707962594682
-0.114482731901867,0.166782730850375,0.558758795120753,0.930246775306916,1.13537323903367,1.07393832766149,0.735155910639371,0.206178708972626,-0.35861772402871,-0.795292940587422,-0.991432807038563,-0.925782525428548,-0.6705499206756,-0.356129396388515,-0.113645960693375,-0.0198168457360638,-0.0673663355718815,-0.173170481741061,-0.220146817793591,-0.114482731901867
-0.714570876003691,-0.676681271640935,-0.370835029881573,0.0357416486912449,0.339374005422421,0.389323084774883,0.153814181338925,-0.26540254410749,-0.676225538807931,-0.878873794626496,-0.753013136671607,-0.312282520162002,0.297183962001411,0.854079197544834,1.15138203084063,1.0806459699789,0.675898312359144,0.0988354253352525,-0.428393106385918,-0.71457087600369
0.918605242577634,0.766988648004025,0.106992732274376,-0.696888508940748,-1.2087792454282,-1.11573562486126,-0.370239155749734,0.780362402451974,1.89090121619473,2.50178368968753,2.33186250890313,1.39955127037829,0.0208290823126543,-1.31564862960109,-2.14457146639341,-2.20955112717823,-1.56114726894533,-0.527097058981886,0.431781293295558,0.918605242577633
-1.60569985731029,-1.27153786486859,-0.609600529422929,0.177496773569796,0.848651929493917,1.21611039232607,1.21431930566267,0.917883279169143,0.50209949382517,0.163582449496168,0.0350429003725683,0.130410101098517,0.343322355896528,0.499149443111978,0.43783134210844,0.0916023029441628,-0.476285355440146,-1.08926772273988,-1.52511073929329,-1.60569985731029
2.41203934838412,2.25494957266673,1.75781897663571,1.04043669009629,0.259011882274873,-0.443846073586472,-0.979011664500476,-1.3259668258499,-1.51922029143221,-1.61415926879726,-1.64885789533831,-1.61955603646499,-1.4810667545306,-1.17206829293319,-0.653938720498275,0.0546500151001674,0.863951381968151,1.62833514914153,2.1864988076641,2.41203934838412
-1.35603554938985,-1.91968285297624,-2.09375435050946,-1.98445908435119,-1.75253028035058,-1.53301792782533,-1.37429997265281,-1.2224695876918,-0.957163724231062,-0.462304315726525,0.300246114947519,1.24785339643849,2.18606640358286,2.86838712568711,3.08405929840149,2.73860511496682,1.89405027282838,0.751832298408513,-0.415382379556323,-1.35603554938985
-1.06905358074024,-1.37341187832825,-1.51327397281232,-1.48427606752827,-1.30240812326171,-0.996863026249489,-0.602873219556247,-0.156997879561617,0.30425128319157,0.743387903996063,1.12074291248986,1.3954240382364,1.52974712273536,1.49665903644863,1.28793958592563,0.920071029689155,0.435039524658926,-0.105109567052165,-0.628995122281283,-1.06905358074024
-2.47746021845641,-2.17698452192092,-1.16143610218189,0.129029656439039,1.16160534217585,1.53429044415497,1.14179709389283,0.214329899329897,-0.786505083414935,-1.3700055035863,-1.23074847116621,-0.383824646412855,0.836797067334026,1.91659701667249,2.37746152781749,1.98177691665904,0.837323405374417,-0.641774796801353,-1.90226902590916,-2.47746021845641
-2.10962599383642,-1.74942778910753,-1.02444489377542,-0.133944166951874,0.681886017565895,1.22856020390545,1.42310630692804,1.31306492992274,1.0423981107102,0.780206145520396,0.643459561607902,0.646976973181506,0.701819254620205,0.662274047224558,0.40058934066877,-0.123499958880642,-0.829469189209267,-1.5347380334994,-2.01919086659512,-2.10962599383642
-0.721933641396583,-0.532626044738442,-0.288206071194961,-0.0133651461997101,0.26425058848638,0.516134891945821,0.715345158270095,0.839273213185452,0.872525688374806,0.809420320655286,0.65547840029595,0.42738192302274,0.151165836933736,-0.141158717578357,-0.415949998524234,-0.642409455935619,-0.796349660480436,-0.862666533955577,-0.836310751166346,-0.721933641396583
-0.644413786765798,-0.713462455746033,-0.689495749751415,-0.585927330068882,-0.426856677815214,-0.23902738816655,-0.04492030137947,0.14057948204627,0.309202308266644,0.455200283275332,0.570688113777406,0.643150901359641,0.656800325922248,0.597632254853837,0.460226340726028,0.253323232171602,0.00147071368637304,-0.258533264688343,-0.485637001703677,-0.644413786765797
-0.531739341603746,-1.22269463627781,-1.80522600863714,-2.19962206569079,-2.34340056959207,-2.20640548425131,-1.80022157439155,-1.1782941487095,-0.426161051772679,0.355467665342557,1.06972225336305,1.63920214487496,2.01436350679655,2.17375654381111,2.11825090491687,1.86329046681743,1.43324337062825,0.860136487851074,0.186331536524734,-0.531739341603746
1.6960546338946,1.54530649386304,1.23491249459418,0.793126742501857,0.261416827146665,-0.307327986732969,-0.852533504290597,-1.31205852067858,-1.63021912988686,-1.76630570093135,-1.70162254744998,-1.443179092785,-1.02293029020142,-0.492648610497072,0.0843144579449095,0.642376286869388,1.1221203486134,1.47628868501058,1.6729084130152,1.6960546338946
-1.08163808363182,-1.09258421244073,-0.938082386854051,-0.6672886402095,-0.348133377403269,-0.0436877391036793,0.206684102010275,0.39427817561753,0.534222611614235,0.64888544221954,0.749622222777251,0.82551656002174,0.844563072673565,0.767164592228756,0.566251586411213,0.245168393304732,-0.154917877190105,-0.562165953947943,-0.893858488097734,-1.08163808363182
-2.69265208258535,-2.66310568652962,-1.89748398741242,-0.787036555921696,0.180914891808942,0.630550961102889,0.452535430852459,-0.158575586930595,-0.799329552760725,-1.04331378806771,-0.637907900725457,0.372956090852031,1.65355447358129,2.70813749811201,3.08519555185037,2.56860317690172,1.27495234902556,-0.38464295551615,-1.86335232763753,-2.69265208258535
0.277506378285143,0.639785782083241,0.9336483846314,1.1266199981063,1.19703964394003,1.13672293853986,0.952082344758059,0.663484485828619,0.302892151450379,-0.0898898184739753,-0.471835466555278,-0.801555055326563,-1.04378028752555,-1.172991366038,-1.1758749992173,-1.052476650568,-0.816044657800994,-0.491646773659659,-0.113687032457702,0.277506378285142
-0.420256975090934,-0.904836661688676,-1.44464676248169,-1.87559033721855,-2.02525884217463,-1.7846291933366,-1.1590153931078,-0.27624838569784,0.652494722161749,1.40429010028828,1.82019229174278,1.85513184069375,1.58279926728113,1.15498613502142,0.733568238936881,0.424248728597205,0.239785218732455,0.107363013727524,-0.0843770063864503,-0.420256975090934
2.08981183645329,1.37239656503925,0.147620075673174,-1.20471914991608,-2.24394980826428,-2.64031917503734,-2.30229728399773,-1.40698154428362,-0.321667680436382,0.549932291293005,0.932092922968057,0.78340118031361,0.301244187568965,-0.176027444941997,-0.326419558316036,0.00683265879898598,0.739038962694473,1.57371748181499,2.12629348257567,2.08981183645329
3.00042741388608,2.83631598167071,2.04797994496198,0.939143041099241,-0.110170715543759,-0.794408252891277,-0.996502964089934,-0.818660385647805,-0.51894494001704,-0.382611355239702,-0.584592490187803,-1.10300055482949,-1.72149899190307,-2.12028798981589,-2.0173601532292,-1.29976367603814,-0.0881801238454057,1.29425298105014,2.43786323061036,3.00042741388608
-1.86862304562655,-1.84231700359481,-1.50789811872973,-0.976332520794966,-0.394180120649908,0.109802087504857,0.466307867241795,0.679188017711573,0.807116883566857,0.92276141515204,1.06841522164568,1.22829445306251,1.33024822531106,1.27669823721171,0.991704248756775,0.463666048590413,-0.23550328685821,-0.964366162743539,-1.55498244675755,-1.86862304562655
-1.64672409877359,-1.51122103378876,-1.0312097109401,-0.383225046912971,0.214284050061916,0.58713829354788,0.670451715084693,0.52598734760609,0.305610192837636,0.177387930138585,0.246572035943781,0.505665338887222,0.835234454650168,1.05537906061177,1.00603302690693,0.621752427072007,-0.0313385474241876,-0.773037451273842,-1.37473998423523,-1.64672409877359
1.43393013396205,1.05377308643824,0.196376805111999,-0.795236319227151,-1.51587200775113,-1.66763478264227,-1.1849048384298,-0.262186555878615,0.726934595394097,1.38565588637508,1.45909366989351,0.93928982260054,0.0660741311171766,-0.776310830570013,-1.22298495465936,-1.08335106796,-0.421714622708041,0.470422386754965,1.19864546217873,1.43393013396205
-2.98350036284421,-1.99289871711938,-0.0740155001860447,2.07447666354218,3.63557549960257,4.00884367185237,3.05734940907648,1.16319363511758,-0.931552714452252,-2.43164646049387,-2.81448878225587,-2.03859277376467,-0.548079193822379,0.927286774658446,1.69081656972261,1.38077813417324,0.12725131614349,-1.50265674884909,-2.74814042010118,-2.98350036284421
-0.864049441186167,-0.758665187117631,-0.303193415574473,0.268464310619269,0.67467393223183,0.70923410143192,0.332116623161259,-0.310894611846408,-0.948247216027914,-1.29718053419165,-1.18448579990582,-0.622375236269282,0.192841327953436,0.959128917656559,1.39157623941594,1.33840355542485,0.84165601552209,0.117346155826253,-0.536349737124052,-0.864049441186167
-1.28182905834712,-1.20867663563933,-0.931035810927975,-0.529635495668882,-0.108259442776323,0.242923999697139,0.475901932712258,0.594218788299496,0.64045043724772,0.668228323942524,0.711697492211116,0.766147383177953,0.788522297410758,0.71775620486276,0.506120371743683,0.147757618342527,-0.308541166563958,-0.768823215027482,-1.12292402469685,-1.28182905834712
-0.128935533402398,0.0224300954919306,0.316966072894962,0.622447353136462,0.786361670552699,0.702793495277857,0.361077362957028,-0.144729479437203,-0.650089004847809,-0.984086194438309,-1.03693361267725,-0.802904421786256,-0.380952973474374,0.0670442727852297,0.38281385668502,0.475110242376011,0.353653057182382,0.119756941903346,-0.0818232011793282,-0.128935533402398
2.66283752685613,2.49432994085751,1.76991710169344,0.764860121887961,-0.177699626851849,-0.782703537133914,-0.945905282111942,-0.761481622469668,-0.464652479197584,-0.315422623387121,-0.474322208793647,-0.924131999757259,-1.47174934257051,-1.82999267334181,-1.74480601262377,-1.11355845482431,-0.0433402332103944,1.1769562684647,2.18086513651404,2.66283752685613
-1.24744425689622,-1.36202919960172,-1.15830431064728,-0.775953902442487,-0.39641463622103,-0.164172095958825,-0.127516086910637,-0.223556394982646,-0.313235086395756,-0.250649940263411,0.0437033437575686,0.537927019981715,1.09217791238446,1.51021019352159,1.61807310311217,1.3372155597858,0.721195558718737,-0.0598749591159086,-0.781351821826112,-1.24744425689622
0.804576787499811,0.389352586450266,-0.233549698623735,-0.882622466526722,-1.35181237540581,-1.4900835323873,-1.26003739622842,-0.751418200706508,-0.144053988848562,0.364223651848533,0.634690626997481,0.63803764311337,0.45754632434331,0.244789956602723,0.147535254743715,0.241136440165842,0.493035656170807,0.775743828070315,0.922908902720882,0.804576787499811
1.14546182557452,1.48098539991173,1.51283830715981,1.33621042937997,1.08766767997149,0.880832387901405,0.757512215275307,0.674990894265407,0.534307165130357,0.236483813362067,-0.258576825649944,-0.897227250011442,-1.53788833058048,-1.99691201890364,-2.11665225054174,-1.8280533913942,-1.18178345475192,-0.33456468169189,0.50436808559319,1.14546182557452
-0.548527133937688,-0.967176907441519,-1.2299169598098,-1.34347991871666,-1.33746792326019,-1.24347118495375,-1.07859725328177,-0.840698200618115,-0.517043910283915,-0.101942052053097,0.385453567035737,0.892326068932067,1.33791903284853,1.63318025246003,1.70760342275268,1.53310906202537,1.13552788620112,0.588882703308007,-0.00568055120704111,-0.548527133937687
1.73679886552607,1.63422428985846,1.37520531642404,0.973585040686899,0.455950696430458,-0.134105860338045,-0.73543973493654,-1.2747994909641,-1.67817576622823,-1.88538385791475,-1.86353248736314,-1.6149895896316,-1.17712571099126,-0.613862821212386,-0.00180055792477624,0.584647055088076,1.08472620819856,1.45674742275695,1.67733098253531,1.73679886552607
0.44556521412729,0.31154495862596,0.213871078348352,0.114829836163214,-0.0323415522027599,-0.254140526657453,-0.536027598300447,-0.819997339374139,-1.02244397984669,-1.06550217100648,-0.909070429710139,-0.570100562415691,-0.120760673918431,0.334329172703093,0.693019688778916,0.888982601618912,0.910478160486415,0.797622731476884,0.620141391103186,0.44556521412729
-1.19341021906043,-1.29797157182568,-1.24799739996561,-1.05846550952977,-0.761297864072972,-0.397100815223073,-0.0072208057253134,0.371529008330365,0.70856540425866,0.978437996060985,1.15891759521807,1.23044643673174,1.17825756643241,0.996933721052017,0.695663956190366,0.301659133001465,-0.140504170904545,-0.574507074467373,-0.941935386501309,-1.19341021906043
-0.421668852042243,-0.722689718205537,-1.06886754721177,-1.33762648635671,-1.39858220822345,-1.17037439291024,-0.661008908337871,0.0259569257905677,0.723030569442152,1.25617526325481,1.5052080939289,1.44314249011838,1.13911263617594,0.72456289814592,0.337465305077711,0.0681275534481273,-0.0709874220254547,-0.139559176771219,-0.23141702329801,-0.421668852042243
0.202391594597497,0.622632820035121,1.01674316277177,1.31353396160359,1.44693918251557,1.37747272040336,1.10706277998576,0.681204367470542,0.177200771948936,-0.317352067520202,-0.727965950151603,-1.01014449043131,-1.15420499191965,-1.17751559301392,-1.10870515060541,-0.971422237154084,-0.77494402216202,-0.515532389473956,-0.187394468900002,0.202391594597497
0.126716011468699,0.373013616786924,0.461254933621886,0.462918439804044,0.474296912416619,0.565378097521162,0.7422252970652,0.939600915003204,1.04746601482333,0.960290228618726,0.628062356185418,0.086784442548142,-0.545429602247388,-1.10622806599405,-1.44618950775018,-1.4824003723483,-1.22687001236358,-0.778509887386723,-0.282379817773139,0.126716011468699
-0.275839627459835,-0.0667722970634232,0.263040091991764,0.599658412007567,0.813514938441793,0.812711803799209,0.581961433099553,0.19072695347235,-0.233053888006891,-0.552907205108782,-0.67679896620572,-0.591303576604109,-0.363058750048976,-0.107349011498801,0.0625741005496284,0.0838390362738121,-0.0304839829907366,-0.199283089672109,-0.311176374976292,-0.275839627459835
2.37484119647009,2.13527558337782,1.61873590934643,0.91260088755002,0.130774886235155,-0.614420785198441,-1.23605837289646,-1.68462744368559,-1.94587088769588,-2.02784287659216,-1.94470070012809,-1.70545410320735,-1.3129889402227,-0.773470948874943,-0.111012965794471,0.620451052612029,1.33548139016428,1.92899508407275,2.2992920344675,2.37484119647009
-0.338378232434342,-0.22036228519882,0.114301927114731,0.496546122040774,0.726857031258275,0.663566809787597,0.287423803054855,-0.285310099298308,-0.847298430403963,-1.18386217100958,-1.16109501791905,-0.781464145438524,-0.183542848758145,0.414095958492126,0.801416976559342,0.860947004829053,0.612345173153877,0.199261431774645,-0.17544900760454,-0.338378232434342
-0.30299919559656,-0.576127367838571,-0.687969942939807,-0.694509071396351,-0.67610654280016,-0.694606410128793,-0.761393407769595,-0.830512640160108,-0.819977407405937,-0.652070349152405,-0.295021670498819,0.21247686404163,0.765464783591459,1.22515825028122,1.46724578554653,1.42677596050522,1.12152379072196,0.644417938727715,0.12823063227137,-0.30299919559656
-0.538383916300842,-0.278064733923408,0.235773218619485,0.793552348503972,1.15162773816384,1.13594914702665,0.717958373886235,0.0304440250521756,-0.68374557458789,-1.16901324893069,-1.25986275291368,-0.946449133105011,-0.375645581168043,0.21248882992635,0.585875133583236,0.616558309871225,0.331470580375282,-0.103247159831164,-0.457285604247717,-0.538383916300842
0.748848193451701,1.32315984826432,1.88621256808615,2.2859665765543,2.37074468453152,2.0513653403981,1.3445420458788,0.378619358511077,-0.642158888840185,-1.50177360850904,-2.04028947072259,-2.19934992587546,-2.02850104217468,-1.65165887272179,-1.20923123573957,-0.80091131675002,-0.453050708818777,-0.123350978276155,0.260817432752316,0.7488481934517
-0.405359599594959,-0.358399173567889,-0.0971907606526239,0.229116207120731,0.44130616082502,0.410184627871296,0.115365181690336,-0.342501781893245,-0.781609070857112,-1.0144414445707,-0.927107422753874,-0.529071001797462,0.0478739160947357,0.60127524442659,0.938973160386887,0.955670720622413,0.673317412957401,0.228710998079055,-0.186113374386598,-0.405359599594959
-0.238757419959908,0.32394130158045,0.802954003768601,1.17984132772478,1.45360416082873,1.62398957729113,1.67911400477152,1.59397594320721,1.3411896973689,0.90939290134546,0.320821812250717,-0.360742759790502,-1.03688709208062,-1.59558477672528,-1.93968052525249,-2.01285831111213,-1.81376851707133,-1.39339913655639,-0.837146191588852,-0.238757419959908
-2.09616172274216,-2.22286615347127,-1.91708061732967,-1.3439443387099,-0.722704834363998,-0.236690414178709,0.0354787957496926,0.139355403679658,0.208079943582673,0.387058002340873,0.753742274843676,1.26839683047269,1.77840311775069,2.07564108473646,1.9835032093325,1.43692769471065,0.521097401251598,-0.548735878110456,-1.49949979954498,-2.09616172274216
-0.495276476611565,-0.5764658620353,-0.719919181476809,-0.824159960397145,-0.77559752491142,-0.503975874856315,-0.0218345937134409,0.569725136408052,1.11259894628372,1.44845379618566,1.47784864377051,1.19759810119439,0.701117621312196,0.141712806680348,-0.325996457504935,-0.602472922107671,-0.674650909159807,-0.610227307379401,-0.518477981681071,-0.495276476611565
0.0863551877047877,-0.119777619163068,-0.238722517752182,-0.30871348993734,-0.383024664902049,-0.498531956025473,-0.652769705376438,-0.799959031204491,-0.868225869916309,-0.790973780926336,-0.539065906868193,-0.13980037464948,0.326047880172749,0.748798301466077,1.02671550517258,1.1006180215779,0.972548715656187,0.70131456614735,0.377166738823729,0.0863551877047879
-1.51191672409221,-1.361490054071,-1.02183472985605,-0.558478824915946,-0.0558245349893497,0.406416847469537,0.772507455585792,1.0191042906968,1.15090271823881,1.1868781024418,1.14420409875695,1.02750509763891,0.828355100085214,0.535077329543933,0.148035024262032,-0.307158375610898,-0.77552876147384,-1.18108003384747,-1.445674025863,-1.51191672409221
0.122720533941204,0.220999126142905,0.13924343992219,-0.00615647241654466,-0.0714371376243522,0.0449762961966756,0.351610118269694,0.7541023313112,1.0912093805851,1.20188505091051,0.995242845627594,0.493675654062938,-0.169570865490471,-0.798108225671672,-1.20619737260014,-1.28848205030273,-1.05718692829022,-0.631877100835046,-0.186648623738835,0.122720533941204
-0.328813870934862,-0.679787189629999,-1.03391464897316,-1.29989843061442,-1.3859146255609,-1.23613226049888,-0.856377508746899,-0.317890349514667,0.26308392629672,0.762305789818393,1.08684851702707,1.20154286763042,1.13278821795973,0.949317152485125,0.7289034597068,0.525520042663383,0.350801580361615,0.177171745315682,-0.0395544147911526,-0.328813870934862
2.58008480894677,2.11504216776272,0.921663701023831,-0.526863019811338,-1.66422013157906,-2.06495842493621,-1.61804438769382,-0.567403690406905,0.596956150203705,1.35067709491777,1.35979364358364,0.623317876695534,-0.526653488198835,-1.56732162648329,-2.00975970294512,-1.61052708683156,-0.480494126839245,0.955683653179478,2.13302658941192,2.58008480894677
-1.89634131488998,-1.63443346288905,-1.15337283980343,-0.534249663074143,0.121369933078941,0.716988728493129,1.18236841624117,1.48354218328329,1.6195522350521,1.60919392801397,1.47483701105659,1.23104114089467,0.882978117348519,0.434831813784716,-0.096513220383362,-0.669941803273509,-1.21762028180208,-1.65474853078,-1.89948239035154,-1.89634131488998
0.0272180792512513,0.802458077953999,1.70581912967524,2.49123515258242,2.89720531123724,2.74951820418557,2.03504587407797,0.915452004902972,-0.325852251549996,-1.3827749231661,-2.03207047645322,-2.20337766335415,-1.98684425424081,-1.57751239896076,-1.18182533924725,-0.926901428578483,-0.811233481227387,-0.717137678574753,-0.478421938513757,0.0272180792512509
0.0407931039709701,0.172755368496791,0.214191229963712,0.210078868903972,0.219752377158403,0.285637609658672,0.410320819075184,0.552166781733304,0.641690987103517,0.611909968219105,0.429756961268449,0.114971070949768,-0.262041767806695,-0.603144233761062,-0.817259282468461,-0.853060362789125,-0.716393812085838,-0.465543701378308,-0.186581986212358,0.04079310397097
